customer_id,total_transactions,days_as_customer,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST_0045,84,608,2714.0918402650254,77,84,4.144736842105264,32.310617146012206,133.91900527623483,medium,Q2,4,3,2,9
CUST_0046,92,80,10209.26519477749,59,92,34.5,110.97027385627707,3828.474448041559,high,Q4,5,3,5,13
CUST_0047,111,638,3068.4570819300393,126,111,5.2194357366771165,27.64375749486522,144.28481576473538,medium,Q2,4,4,2,10
CUST_0048,8,633,312.09110026840125,109,8,0.3791469194312796,39.011387533550156,14.791047406085367,low,Q1,4,1,1,6
CUST_0049,35,293,5063.985176563525,224,35,3.5836177474402726,144.68529075895785,518.4967757573575,medium,Q3,2,2,3,7
CUST_0050,81,447,3403.575132935432,278,81,5.4362416107382545,42.01944608562262,228.42786127083437,medium,Q2,2,3,3,8
CUST_0051,50,832,5046.834540190814,68,50,1.8028846153846154,100.93669080381628,181.97720697803413,low,Q3,5,2,3,10
CUST_0052,104,125,15277.759814,69,104,24.959999999999997,146.90153667307692,3666.6623553599993,high,Q4,5,4,5,14
CUST_0053,132,117,7824.040123055631,165,132,33.84615384615385,59.27303123526993,2006.1641341168286,high,Q3,3,5,4,12
CUST_0054,2,107,15.079637349998048,305,2,0.5607476635514018,7.539818674999024,4.227935705606929,low,Q1,1,1,1,3
CUST_0055,134,317,5413.781852906732,162,134,12.681388012618298,40.401357111244266,512.345285764044,high,Q3,3,5,3,11
CUST_0056,54,149,6775.768408205554,342,54,10.872483221476509,125.4771927445473,1364.2486727930645,high,Q3,1,2,4,7
CUST_0057,106,843,13819.037808628913,309,106,3.772241992882562,130.36828121348032,491.78070493341323,medium,Q4,1,4,5,10
CUST_0058,4,520,465.7412314237989,343,4,0.23076923076923078,116.43530785594973,26.869686428296095,low,Q1,1,1,1,3
CUST_0059,54,941,1155.6498833695666,42,54,1.7215727948990436,21.400923766103087,36.84324814143145,low,Q1,5,2,1,8
CUST_0060,146,481,17570.954568812853,354,146,9.106029106029105,120.34900389597844,1095.9015323583899,medium,Q4,1,5,5,11
CUST_0061,44,529,6081.164344818558,109,44,2.4952741020793954,138.20828056405813,344.8675431844173,medium,Q3,4,2,4,10
CUST_0062,14,194,1289.2373713688594,51,14,2.1649484536082473,92.08838366920425,199.3666038199267,medium,Q1,5,1,1,7
CUST_0063,95,211,13435.558033556843,250,95,13.507109004739336,141.4269266690194,1910.2689147237218,high,Q4,2,4,5,11
CUST_0064,48,498,5994.798630634667,341,48,2.8915662650602405,124.89163813822222,361.1324476285943,medium,Q3,1,2,4,7
CUST_0065,15,939,1525.6630494552235,21,15,0.4792332268370607,101.71086996368156,48.74322841709979,low,Q1,5,1,2,8
CUST_0066,40,764,3547.6743729281397,300,40,1.5706806282722514,88.69185932320349,139.30658532440341,low,Q2,1,2,3,6
CUST_0067,82,852,4554.540903507029,139,82,2.887323943661972,55.543181750085715,160.37115857419116,medium,Q3,4,3,3,10
CUST_0068,111,973,3118.7314311829487,359,111,3.4224049331963005,28.096679560206745,96.15821473328722,medium,Q2,1,4,2,7
CUST_0069,53,36,4914.070895876806,324,53,44.16666666666667,92.71831879012842,4095.059079897339,high,Q3,1,2,3,6
CUST_0070,24,359,1227.028206591056,92,24,2.0055710306406684,51.126175274627336,102.53717603824981,medium,Q1,4,1,1,6
CUST_0071,124,804,16198.567242147064,280,124,4.626865671641791,130.63360679150858,604.424150826383,medium,Q4,2,5,5,12
CUST_0072,41,702,6110.388092597046,125,41,1.7521367521367524,149.03385591700112,261.12769626483106,low,Q3,4,2,4,10
CUST_0073,15,180,1711.5303836888702,111,15,2.5,114.10202557925801,285.25506394814505,medium,Q1,4,1,2,7
CUST_0074,45,114,815.3930617480062,354,45,11.842105263157896,18.11984581662236,214.57712151263323,high,Q1,1,2,1,4
CUST_0075,65,176,3045.861737876264,139,65,11.079545454545455,46.859411351942526,519.1809780470905,high,Q2,4,3,2,9
CUST_0076,89,653,1853.0597979370002,273,89,4.088820826952527,20.82089660603371,85.13291567857581,medium,Q2,2,3,2,7
CUST_0077,71,410,7052.017414015714,99,71,5.195121951219512,99.3241889297988,516.0012741962718,medium,Q3,4,3,4,11
CUST_0078,9,944,1043.574078245299,252,9,0.2860169491525424,115.95267536058878,33.164430452710775,low,Q1,2,1,1,4
CUST_0079,88,577,12251.610842037884,338,88,4.575389948006932,139.22285047770322,636.9988306085555,medium,Q4,1,3,5,9
CUST_0080,129,314,8841.01373963623,104,129,12.32484076433121,68.53499022973821,844.6828413665188,high,Q4,4,5,4,13
CUST_0081,136,729,18455.127809884125,214,136,5.5967078189300405,135.69946919032444,759.470280242145,medium,Q4,2,5,5,12
CUST_0082,63,111,8334.535737842527,249,63,17.027027027027025,132.29421806099248,2252.577226443926,high,Q3,2,3,4,9
CUST_0083,139,543,7088.079671406608,152,139,7.679558011049723,50.99337893098279,391.60661167992305,medium,Q3,3,5,4,12
CUST_0084,81,926,10610.237846974007,250,81,2.624190064794816,130.9905907033828,343.7442067054214,medium,Q4,2,3,5,10
CUST_0085,136,844,8088.256807107647,275,136,4.834123222748815,59.47247652285034,287.49727987349456,medium,Q3,2,5,4,11
CUST_0086,33,738,1585.5194787709436,165,33,1.3414634146341462,48.04604481124071,64.45201133215217,low,Q1,3,2,2,7
CUST_0087,123,945,12191.246539598,341,123,3.9047619047619047,99.11582552518699,387.0236996697778,medium,Q4,1,5,5,11
CUST_0088,5,552,263.07639021668376,8,5,0.27173913043478265,52.61527804333675,14.29762990308064,low,Q1,5,1,1,7
CUST_0089,41,775,3951.5910088167625,284,41,1.5870967741935484,96.38026850772592,152.96481324451983,low,Q2,2,2,3,7
CUST_0090,28,415,2615.9171303247,5,28,2.0240963855421685,93.42561179731071,189.10244315600238,medium,Q2,5,1,2,8
CUST_0091,135,736,11704.31700284608,145,135,5.502717391304348,86.69864446552653,477.07813870296525,medium,Q4,3,5,5,13
CUST_0092,72,500,4331.581712190408,101,72,4.319999999999999,60.16085711375567,259.8949027314245,medium,Q2,4,3,3,10
CUST_0093,12,148,1014.3895156735696,164,12,2.4324324324324325,84.53245963946414,205.61949642031814,medium,Q1,3,1,1,5
CUST_0094,33,425,3019.1829978052424,147,33,2.3294117647058825,91.49039387288613,213.11879984507596,medium,Q2,3,2,2,7
CUST_0095,48,561,4037.980743928495,64,48,2.5668449197860963,84.12459883184364,215.93479914056124,medium,Q2,5,2,3,10
CUST_0096,62,290,4305.330880233301,91,62,6.413793103448277,69.44082064892422,445.3790565758588,medium,Q2,4,3,3,10
CUST_0097,37,834,263.6887610532053,117,37,1.330935251798561,7.1267232717082525,9.485207232129687,low,Q1,4,2,1,7
CUST_0098,99,963,8922.270814050022,354,99,3.08411214953271,90.12394761666688,277.95236180841187,medium,Q4,1,4,4,9
CUST_0099,104,285,3060.141327952212,267,104,10.947368421052632,29.424435845694347,322.1201397844434,high,Q2,2,4,2,8
CUST_0100,35,763,3436.073042406987,310,35,1.3761467889908257,98.17351549734249,135.1011681156089,low,Q2,1,2,3,6
CUST_0101,101,934,11625.597682430373,173,101,3.2441113490364026,115.10492754881557,373.41320179112546,medium,Q4,3,4,5,12
CUST_0102,131,255,10160.958646938434,47,131,15.411764705882353,77.56456982395751,1195.4068996398157,high,Q4,5,5,4,14
CUST_0103,1,82,83.64273142206206,140,1,0.36585365853658536,83.64273142206206,30.60099930075441,low,Q1,4,1,1,6
CUST_0104,5,969,714.8219557578436,246,5,0.15479876160990713,142.96439115156872,22.130710704577204,low,Q1,2,1,1,4
CUST_0105,142,896,18153.1759706613,149,142,4.754464285714286,127.83926739902324,607.8072311605346,medium,Q4,3,5,5,13
CUST_0106,103,529,14169.122365735204,246,103,5.841209829867675,137.56429481296314,803.5419111002951,medium,Q4,2,4,5,11
CUST_0107,27,535,3320.8950187711807,5,27,1.5140186915887852,122.99611180634002,186.21841226754285,low,Q2,5,1,3,9
CUST_0108,137,883,2848.66286078532,184,137,4.6545866364665915,20.79315956777606,96.78356265408787,medium,Q2,3,5,2,10
CUST_0109,15,393,399.0572867351735,20,15,1.1450381679389314,26.60381911567823,30.462388300394924,low,Q1,5,1,1,7
CUST_0110,90,309,7322.440554359922,46,90,8.737864077669903,81.36045060399914,710.9165586757206,medium,Q3,5,3,4,12
CUST_0111,42,622,1708.5642220798095,12,42,2.02572347266881,40.68010052570975,82.40663450545705,medium,Q1,5,2,2,9
CUST_0112,124,743,9190.984641240042,70,124,5.006729475100943,74.12084388096808,371.1030137781982,medium,Q4,4,5,4,13
CUST_0113,63,187,3917.5272330806292,17,63,10.106951871657754,62.18297195366078,628.4803047722935,high,Q2,5,3,3,11
CUST_0114,96,661,8127.84619895191,147,96,4.357034795763994,84.66506457241573,368.8886323276207,medium,Q3,3,4,4,11
CUST_0115,52,88,5891.442899664103,154,52,17.72727272727273,113.29697883969428,2008.4464430673079,high,Q3,3,2,4,9
CUST_0116,96,756,10439.6334268219,304,96,3.8095238095238098,108.74618152939479,414.2711677310278,medium,Q4,1,4,5,10
CUST_0117,132,157,10636.4212957693,108,132,25.222929936305732,80.57894921037348,2032.4371902743885,high,Q4,4,5,5,14
CUST_0118,143,765,17767.3275391717,236,143,5.607843137254902,124.24704572847342,696.7579427126157,medium,Q4,2,5,5,12
CUST_0119,29,750,1956.7750949174301,308,29,1.16,67.47500327301483,78.2710037966972,low,Q2,1,1,2,4
CUST_0120,36,911,4860.848592965438,352,36,1.1855104281009878,135.02357202681773,160.07185267723725,low,Q3,1,2,3,6
CUST_0121,13,144,199.36330905398395,70,13,2.7083333333333335,15.335639157998767,41.534022719579994,medium,Q1,4,1,1,6
CUST_0122,71,238,10183.2250091929,183,71,8.949579831932773,143.42570435482958,1283.5997910747353,medium,Q4,3,3,4,10
CUST_0123,86,555,8594.022725448911,250,86,4.648648648648648,99.93049680754548,464.54176894318437,medium,Q3,2,3,4,9
CUST_0124,28,550,1683.1025062850536,228,28,1.5272727272727273,60.11080379589477,91.80559125191202,low,Q1,2,1,2,5
CUST_0125,66,581,2216.764991302436,102,66,3.4079173838209984,33.58734835306721,114.46290832886933,medium,Q2,4,3,2,9
CUST_0126,45,991,3351.6705721194894,75,45,1.3622603430877902,74.48156826932198,101.46328674428324,low,Q2,4,2,3,9
CUST_0127,62,266,2059.0793254358555,216,62,6.992481203007518,33.21095686186864,232.22699159051,medium,Q2,2,3,2,7
CUST_0128,134,310,3901.823138449252,203,134,12.96774193548387,29.11808312275561,377.5957875918631,high,Q2,3,5,3,11
CUST_0129,28,388,2646.4481350966753,192,28,2.1649484536082473,94.51600482488126,204.62227848685635,medium,Q2,3,1,2,6
CUST_0130,28,230,2263.7239818020457,249,28,3.652173913043478,80.84728506435877,295.2683454524407,medium,Q2,2,1,2,5
CUST_0131,108,787,11033.703902007346,242,108,4.116899618805591,102.16392501858654,420.59862396470186,medium,Q4,2,4,5,11
CUST_0132,44,307,6150.885497952291,179,44,4.299674267100977,139.79285222618844,601.063729441592,medium,Q3,3,2,4,9
CUST_0133,84,264,6902.929398469509,219,84,9.545454545454545,82.17773093416082,784.4237952806259,medium,Q3,2,3,4,9
CUST_0134,30,523,2677.05443169317,82,30,1.7208413001912046,89.23514772310567,153.55952763058337,low,Q2,4,1,2,7
CUST_0135,75,33,1349.6864383099955,92,75,68.18181818181817,17.995819177466608,1226.9876711909048,high,Q1,4,3,1,8
CUST_0136,128,695,13959.320186464163,175,128,5.525179856115107,109.05718895675128,602.5605835883811,medium,Q4,3,5,5,13
CUST_0137,92,471,5794.735458767444,239,92,5.859872611464969,62.986254986602646,369.09143049474164,medium,Q3,2,3,3,8
CUST_0138,129,58,18914.64558918354,260,129,66.72413793103448,146.62515960607394,9783.437373715624,high,Q4,2,5,5,12
CUST_0139,121,138,15047.58810362586,163,121,26.304347826086957,124.36023226137074,3271.214805136057,high,Q4,3,4,5,12
CUST_0140,27,639,2180.5132736206033,48,27,1.2676056338028168,80.75975087483715,102.37151519345555,low,Q2,5,1,2,8
CUST_0141,121,756,2766.9414674506534,329,121,4.801587301587301,22.867284854964076,109.79926458137514,medium,Q2,1,4,2,7
CUST_0142,116,834,15035.37364297951,328,116,4.172661870503597,129.61529002568543,540.8407785244428,medium,Q4,1,4,5,10
CUST_0143,3,104,362.90477650944945,116,3,0.8653846153846153,120.96825883648314,104.68407014695657,low,Q1,4,1,1,6
CUST_0144,103,867,3271.7789096355878,337,103,3.56401384083045,31.764843782869782,113.21034289396498,medium,Q2,1,4,3,8
CUST_0145,137,175,6550.70321536146,337,137,23.485714285714288,47.815351936944964,1122.9776940619647,high,Q3,1,5,4,10
CUST_0146,62,157,7442.731250749058,225,62,11.847133757961783,120.04405243143641,1422.1779460030048,high,Q3,2,3,4,9
CUST_0147,51,882,1624.7643622180944,352,51,1.7346938775510206,31.8581247493744,55.26409395299641,low,Q1,1,2,2,5
CUST_0148,59,71,8146.372544861134,328,59,24.929577464788732,138.07411092984972,3442.1292443075213,high,Q3,1,2,4,7
CUST_0149,118,385,7853.664245109751,147,118,9.194805194805195,66.55647665347247,611.9738372812793,medium,Q3,3,4,4,11
CUST_0150,96,70,1691.5823592202082,63,96,41.14285714285714,17.620649575210503,724.9638682372321,high,Q1,5,4,2,11
CUST_0151,113,963,13931.041523817643,294,113,3.5202492211838003,123.28355330812073,433.98883251768353,medium,Q4,1,4,5,10
CUST_0152,62,63,3667.8520505151046,323,62,29.523809523809522,59.158904040566206,1746.596214531002,high,Q2,1,3,3,7
CUST_0153,52,46,4229.803923919509,325,52,33.91304347826087,81.34238315229824,2758.5677764692446,high,Q2,1,2,3,6
CUST_0154,12,706,255.40955927552136,13,12,0.509915014164306,21.28412993962678,10.853097419639717,low,Q1,5,1,1,7
CUST_0155,39,182,209.6126039483754,189,39,6.428571428571429,5.374682152522446,34.55152812335859,medium,Q1,3,2,1,6
CUST_0156,130,407,12676.02112920366,287,130,9.582309582309582,97.50785484002816,934.3504517840536,medium,Q4,2,5,5,12
CUST_0157,131,617,10440.752360489232,208,131,6.369529983792544,79.70039969839108,507.6540855991523,medium,Q4,3,5,5,13
CUST_0158,113,628,10290.129455082766,114,113,5.398089171974522,91.06309252285634,491.5666937141449,medium,Q4,4,4,5,13
CUST_0159,101,658,12129.378688822662,22,101,4.604863221884498,120.09285830517487,553.0111864204861,medium,Q4,5,4,5,14
CUST_0160,113,903,11159.637891433564,349,113,3.7541528239202657,98.75785744631472,370.75208941639744,medium,Q4,1,4,5,10
CUST_0161,81,371,2457.714086007545,214,81,6.5498652291105115,30.342149209969694,198.73698808686348,medium,Q2,2,3,2,7
CUST_0162,113,56,6476.257725627178,171,113,60.535714285714285,57.31201527103697,3469.4237815859883,high,Q3,3,4,4,11
CUST_0163,2,854,272.7084203884505,323,2,0.07025761124121781,136.35421019422526,9.579921090929176,low,Q1,1,1,1,3
CUST_0164,130,316,15163.457599744148,54,130,12.341772151898734,116.64198153649345,1439.5687594693811,high,Q4,5,5,5,15
CUST_0165,54,675,4628.468163644497,298,54,2.4,85.712373400824,205.70969616197763,medium,Q3,1,2,3,6
CUST_0166,87,760,3659.96164736397,320,87,3.43421052631579,42.06852468234448,144.47217029068304,medium,Q2,1,3,3,7
CUST_0167,129,197,6295.041686819842,126,129,19.644670050761423,48.79877276604528,958.6357898710419,high,Q3,4,5,4,13
CUST_0168,147,639,16336.6862105878,277,147,6.901408450704225,111.13391979991701,766.9805732670329,medium,Q4,2,5,5,12
CUST_0169,126,297,16180.953745780125,204,126,12.727272727272727,128.42026782365178,1634.4397723010227,high,Q4,3,5,5,13
CUST_0170,130,778,13306.355020652081,194,130,5.012853470437018,102.3565770819391,513.0985226472525,medium,Q4,3,5,5,13
CUST_0171,53,850,6486.237863780475,169,53,1.8705882352941177,122.38184648642405,228.9260422510756,low,Q3,3,2,4,9
CUST_0172,68,484,7899.229493076003,152,68,4.214876033057851,116.16513960405887,489.6216627939671,medium,Q3,3,3,4,10
CUST_0173,123,935,3284.970268512341,35,123,3.946524064171123,26.70707535375887,105.40011556724089,medium,Q2,5,5,3,13
CUST_0174,145,714,9638.439691502173,184,145,6.092436974789916,66.47199787242879,404.9764576261417,medium,Q4,3,5,4,12
CUST_0175,38,430,1032.9407425653803,286,38,2.6511627906976742,27.18265112014159,72.06563320223583,medium,Q1,2,2,1,5
CUST_0176,24,951,938.6198351109072,57,24,0.7570977917981073,39.1091597962878,29.609458520848808,low,Q1,5,1,1,7
CUST_0177,69,505,9041.942544633781,222,69,4.099009900990099,131.04264557440263,537.1451016614128,medium,Q4,2,3,4,9
CUST_0178,116,731,8534.042861950124,303,116,4.760601915184679,73.56933501681141,350.23431717989564,medium,Q3,1,4,4,9
CUST_0179,98,663,8097.438627184211,163,98,4.434389140271493,82.62692476718583,366.3999378816385,medium,Q3,3,4,4,11
CUST_0180,139,587,4291.578429165747,19,139,7.103918228279387,30.87466495802696,219.33109518734653,medium,Q2,5,5,3,13
CUST_0181,144,605,7240.234892698861,264,144,7.140495867768594,50.27940897707542,359.0199120346542,medium,Q3,2,5,4,11
CUST_0182,97,159,3723.4123589379906,282,97,18.30188679245283,38.38569442204114,702.530633761885,high,Q2,2,4,3,9
CUST_0183,124,851,4327.227238041307,113,124,4.371327849588719,34.89699385517183,152.546201106039,medium,Q2,4,5,3,12
CUST_0184,70,392,6825.302052157096,327,70,5.357142857142858,97.50431503081566,522.344544807941,medium,Q3,1,3,4,8
CUST_0185,93,734,3929.0786855024644,30,93,3.801089918256131,42.24815790862865,160.5890470913814,medium,Q2,5,3,3,11
CUST_0186,3,848,289.92673641888206,135,3,0.10613207547169812,96.64224547296068,10.25684209029064,low,Q1,4,1,1,6
CUST_0187,148,722,1994.4360187695668,67,148,6.149584487534626,13.475919045740316,82.87130271895707,medium,Q2,5,5,2,12
CUST_0188,147,321,3756.921198030176,65,147,13.738317757009346,25.55728706142977,351.11413065702584,high,Q2,5,5,3,13
CUST_0189,90,400,4032.750314701636,292,90,6.75,44.80833683001818,302.4562736026227,medium,Q2,1,3,3,7
CUST_0190,147,823,13461.055033631668,25,147,5.358444714459295,91.57180294987529,490.6824435102674,medium,Q4,5,5,5,15
CUST_0191,148,58,15243.553119575088,37,148,76.55172413793103,102.99698053766951,7884.596441159529,high,Q4,5,5,5,15
CUST_0192,96,178,6642.620177571018,1,96,16.179775280898877,69.19396018303144,1119.542726556913,high,Q3,5,4,4,13
CUST_0193,52,808,3621.263495912306,37,52,1.9306930693069306,69.6396826136982,134.45285257100147,low,Q2,5,2,3,10
CUST_0194,128,325,14087.032761958351,141,128,11.815384615384614,110.05494345279962,1300.3414857192324,high,Q4,3,5,5,13
CUST_0195,39,40,284.4682739343687,232,39,29.25,7.294058306009454,213.35120545077655,high,Q1,2,2,1,5
CUST_0196,82,541,4465.560390998482,136,82,4.547134935304991,54.458053548761974,247.62811780028548,medium,Q3,4,3,3,10
CUST_0197,104,705,12866.10242135803,188,104,4.425531914893617,123.71252328228874,547.4937200577884,medium,Q4,3,4,5,12
CUST_0198,129,142,11928.219068041128,128,129,27.253521126760564,92.46681448093898,2520.04628198052,high,Q4,4,5,5,14
CUST_0199,11,216,592.8772767448955,201,11,1.5277777777777777,53.89793424953596,82.34406621456883,low,Q1,3,1,1,5
CUST_0200,42,836,5724.645985287714,127,42,1.507177033492823,136.30109488780272,205.42987985482227,low,Q3,4,2,3,9
CUST_0201,99,773,11585.999252535885,257,99,3.8421733505821476,117.03029548016045,449.65068250462684,medium,Q4,2,4,5,11
CUST_0202,7,256,303.86887894528445,164,7,0.8203125,43.40983984932635,35.60963425140052,low,Q1,3,1,1,5
CUST_0203,144,339,14193.651807536968,35,144,12.743362831858406,98.56702644122895,1256.0753811979616,high,Q4,5,5,5,15
CUST_0204,90,127,8224.547002865884,194,90,21.25984251968504,91.38385558739871,1942.8063786297364,high,Q3,3,3,4,10
CUST_0205,112,84,7075.291723993078,191,112,40.0,63.17224753565249,2526.8899014260996,high,Q3,3,4,4,11
CUST_0206,60,652,3492.517889081766,104,60,2.7607361963190185,58.2086314846961,160.69867587799536,medium,Q2,4,2,3,9
CUST_0207,113,693,6194.238379199909,23,113,4.891774891774891,54.81626884247707,268.1488475844116,medium,Q3,5,4,4,13
CUST_0208,2,787,188.97517718473756,265,2,0.07623888182973317,94.48758859236878,7.203628101070047,low,Q1,2,1,1,4
CUST_0209,129,435,8920.277861870924,290,129,8.89655172413793,69.14944078969708,615.1915766807533,medium,Q4,2,5,4,11
CUST_0210,48,98,6029.767268229898,260,48,14.693877551020408,125.62015142145621,1845.8471229275199,high,Q3,2,2,4,8
CUST_0211,140,341,14292.933107519426,358,140,12.316715542521994,102.09237933942447,1257.4427953829406,high,Q4,1,5,5,11
CUST_0212,37,318,560.1830646311141,75,37,3.4905660377358494,15.14008282786795,52.8474589274636,medium,Q1,4,2,1,7
CUST_0213,9,791,880.4195320957567,355,9,0.3413400758533502,97.82439245508408,33.3913855409263,low,Q1,1,1,1,3
CUST_0214,99,577,4387.321450960153,72,99,5.147313691507799,44.3163782925268,228.11030074316218,medium,Q2,4,4,3,11
CUST_0215,147,780,13370.787602092703,259,147,5.653846153846154,90.95773878974629,514.2610616189502,medium,Q4,2,5,5,12
CUST_0216,48,177,4973.718240480021,188,48,8.135593220338983,103.61913001000045,843.0030916067833,medium,Q3,3,2,3,8
CUST_0217,131,496,5039.60044798046,173,131,7.923387096774193,38.47023242733175,304.8145432246246,medium,Q3,3,5,3,11
CUST_0218,148,768,10544.18651913271,290,148,5.78125,71.24450350765345,411.8822859036215,medium,Q4,2,5,5,12
CUST_0219,54,273,1760.2436758733008,45,54,5.934065934065934,32.59710510876483,193.43337097508802,medium,Q1,5,2,2,9
CUST_0220,120,520,1510.6964386852446,61,120,6.923076923076923,12.589136989043705,87.15556377030258,medium,Q1,5,4,2,11
CUST_0221,116,878,6945.973443032318,83,116,3.9635535307517085,59.87908140545102,237.33394452274436,medium,Q3,4,4,4,12
CUST_0222,75,987,4322.018956325162,123,75,2.2796352583586628,57.62691941766883,131.3683573351113,medium,Q2,4,3,3,10
